

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-10-01T08:46:21PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
136	SDSS J024017.28-010046.9	 40.07200 	  -1.01304 	G	  -226	-0.000755 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
137	SDSS J024019.61+002425.9	 40.08173 	   0.40720 	G	   -31	-0.000103 	SPEC	19.0g	  0.000	0	0	15	2	1	4	0
138	SDSS J024041.87-002848.9	 40.17449 	  -0.48026 	G	  -179	-0.000597 	SPEC	22.5g	  0.000	0	0	15	3	2	4	0
139	SDSS J024133.56-003733.0	 40.38984 	  -0.62584 	G	   -97	-0.000325 	SPEC	22.1g	  0.000	0	0	15	3	2	4	0
140	SDSS J024206.13-001005.2	 40.52557 	  -0.16812 	G	  -130	-0.000432 	SPEC	20.7g	  0.000	0	0	15	2	1	4	0
141	SDSS J024206.23-005715.6	 40.52598 	  -0.95435 	G	   -28	-0.000092 	SPEC	23.2g	  0.000	2	0	15	3	2	4	1
142	SDSS J024209.59+004601.8	 40.53998 	   0.76718 	G	  -725	-0.002417 	SPEC	22.3g	  0.000	1	0	15	2	1	4	0
143	SDSS J024246.44-000244.0	 40.69354 	  -0.04557 	G	  -241	-0.000804 	SPEC	18.6g	  0.000	0	0	15	2	1	4	0
144	SDSS J024315.54-010849.8	 40.81476 	  -1.14718 	G	  -139	-0.000463 	SPEC	21.1g	  0.000	1	0	15	2	1	4	0
145	SDSS J024320.03-002021.4	 40.83350 	  -0.33928 	G	 -1205	-0.004019 	SPEC	19.4g	  0.000	0	0	15	2	1	3	0
146	SDSS J024555.24-005528.4	 41.48019 	  -0.92457 	G	   -36	-0.000119 	SPEC	22.5g	  0.000	0	0	15	5	4	4	0
147	SDSS J024611.99+005510.7	 41.54998 	   0.91966 	G	  -107	-0.000356 	SPEC	20.8g	  0.000	0	0	15	5	4	4	0
148	SDSS J024613.47+000722.6	 41.55616 	   0.12297 	G	   -35	-0.000118 	SPEC	20.5g	  0.000	0	0	15	2	1	4	0
149	SDSS J024756.14-001118.0	 41.98396 	  -0.18833 	G	  -134	-0.000446 	SPEC	22.0g	  0.000	0	0	15	4	3	4	0
150	SDSS J024758.47+003119.4	 41.99364 	   0.52207 	G	  -151	-0.000503 	SPEC	21.8g	  0.000	0	0	15	3	2	4	0
151	SDSS J024758.53-002205.0	 41.99390 	  -0.36807 	G	  -720	-0.002401 	SPEC	20.3g	  0.000	0	0	15	2	1	4	0
152	SDSS J024813.70+003551.9	 42.05710 	   0.59776 	G	   -96	-0.000320 	SPEC	20.3g	  0.000	1	0	15	2	1	4	0
153	SDSS J024853.38-003125.8	 42.22243 	  -0.52385 	G	  -243	-0.000809 	SPEC	20.5g	  0.000	0	0	15	2	1	4	0
154	SDSS J024930.99-004817.2	 42.37913 	  -0.80479 	G	  -142	-0.000474 	SPEC	21.6g	  0.000	1	0	15	2	1	4	0
155	SDSS J025110.66+002944.7	 42.79442 	   0.49576 	G	   -34	-0.000112 	SPEC	19.4g	  0.000	0	0	15	2	1	4	0
156	SDSS J025320.58-001240.0	 43.33577 	  -0.21113 	G	  -382	-0.001275 	SPEC	26.2g	  0.000	0	0	15	2	1	3	0
157	SDSS J025338.24-000031.9	 43.40935 	  -0.00888 	G	   -41	-0.000136 	SPEC	19.7g	  0.000	0	0	15	2	1	4	0
158	SDSS J025424.99-003533.8	 43.60416 	  -0.59273 	G	  -548	-0.001827 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
159	SDSS J025841.48-083409.7	 44.67285 	  -8.56938 	G	  -167	-0.000557 	SPEC	20.9g	  0.000	1	0	15	2	1	4	0
160	SDSS J025851.55-004508.3	 44.71480 	  -0.75233 	G	  -247	-0.000823 	SPEC	19.2g	  0.000	0	0	15	2	1	4	0
161	SDSS J025955.48+000711.5	 44.98120 	   0.11988 	G	  -445	-0.001485 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
162	SDSS J030147.79+010137.0	 45.44914 	   1.02695 	G	   -13	-0.000043 	SPEC	20.2g	  0.000	0	0	15	2	1	4	0
163	SDSS J030152.58+003939.9	 45.46911 	   0.66109 	G	  -172	-0.000574 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
164	SDSS J030203.94-010405.0	 45.51644 	  -1.06806 	G	 -1205	-0.004021 	SPEC	21.1g	  0.000	2	0	15	2	1	4	0
165	SDSS J030326.38-004529.1	 45.85992 	  -0.75811 	G	  -934	-0.003117 	SPEC	23.5g	  0.000	0	0	15	2	1	4	0
166	SDSS J030717.97-004736.2	 46.82491 	  -0.79339 	G	  -855	-0.002853 	SPEC	20.4g	  0.000	0	0	15	2	1	4	0
