

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:16:56PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
78	SDSS J072607.32+383244.1	111.53053 	  38.54559 	G	718449	 2.396487 	SPEC	22.1g	  0.000	1	0	15	2	1	4	0
79	SDSS J073017.76+371818.6	112.57404 	  37.30519 	G	710270	 2.369205 	SPEC	21.8g	  0.000	4	0	15	3	2	4	0
80	SDSS J073142.54+260153.5	112.92727 	  26.03154 	G	605262	 2.018937 	SPEC	21.6g	  0.000	1	0	15	2	1	4	0
81	SDSS J073420.42+384510.9	113.58510 	  38.75305 	G	611007	 2.038100 	SPEC	21.5g	  0.000	4	0	15	2	1	4	1
82	SDSS J073527.65+372937.5	113.86522 	  37.49375 	G	663868	 2.214425 	SPEC	20.6g	  0.000	5	0	15	4	3	4	0
83	SDSS J073746.75+404141.1	114.44479 	  40.69475 	G	719825	 2.401079 	SPEC	21.5g	  0.000	5	0	15	4	3	4	0
84	SDSS J074203.81+165532.1	115.51588 	  16.92561 	G	687197	 2.292243 	SPEC	21.6g	  0.000	5	0	15	3	2	4	0
85	SDSS J074319.02+215229.9	115.82928 	  21.87499 	G	696465	 2.323158 	SPEC	20.4g	  0.000	6	0	15	4	2	4	0
86	SDSS J074446.77+371826.1	116.19489 	  37.30726 	G	723064	 2.411883 	SPEC	22.2g	  0.000	4	0	15	4	3	4	0
87	SDSS J074724.53+350820.6	116.85223 	  35.13908 	G	872625	 2.910762 	SPEC	22.3g	  0.000	4	0	15	3	2	4	0
88	SDSS J074758.45+333544.5	116.99355 	  33.59570 	G	667324	 2.225954 	SPEC	22.0g	  0.000	1	0	15	2	1	4	0
89	SDSS J074918.14+451829.2	117.32560 	  45.30813 	G	688915	 2.297974 	SPEC	21.1g	  0.000	2	0	15	3	2	4	0
90	SDSS J075030.73+244400.2	117.62805 	  24.73341 	G	671857	 2.241075 	SPEC	21.6g	  0.000	2	0	15	2	1	4	0
91	SDSS J075032.64+463118.2	117.63604 	  46.52174 	G	600930	 2.004488 	SPEC	20.1g	  0.000	1	0	15	2	1	4	0
92	SDSS J075245.48+324440.0	118.18954 	  32.74446 	G	628023	 2.094860 	SPEC	21.5g	  0.000	3	0	15	2	1	4	0
93	SDSS J075355.69+225121.3	118.48207 	  22.85594 	G	772164	 2.575660 	SPEC	21.8g	  0.000	2	0	15	2	1	4	0
94	SDSS J075532.68+245557.0	118.88618 	  24.93252 	G	859272	 2.866224 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
95	SDSS J075654.85+151045.6	119.22858 	  15.17936 	G	772834	 2.577895 	SPEC	20.7g	  0.000	5	0	15	3	2	4	0
96	SDSS J075706.95+453818.2	119.27897 	  45.63841 	G	669725	 2.233963 	SPEC	21.6g	  0.000	4	0	15	3	2	4	0
97	SDSS J075725.15+134000.0	119.35482 	  13.66669 	G	626408	 2.089473 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
98	SDSS J075812.42+422228.7	119.55177 	  42.37466 	G	660571	 2.203426 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
99	SDSS J075833.93+421634.5	119.64140 	  42.27627 	G	654158	 2.182037 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
100	SDSS J075907.06+431628.5	119.77943 	  43.27460 	G	809568	 2.700428 	SPEC	21.7g	  0.000	3	0	15	2	1	4	0
101	SDSS J080040.90+354028.4	120.17044 	  35.67456 	G	610274	 2.035656 	SPEC	22.3g	  0.000	3	0	15	2	1	4	0
102	SDSS J080132.44+524116.9	120.38518 	  52.68805 	G	688373	 2.296164 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
103	SDSS J080342.39+102914.5	120.92665 	  10.48738 	G	825949	 2.755069 	SPEC	16.2g	  0.000	1	0	15	2	1	4	0
104	SDSS J080559.63+194738.8	121.49848 	  19.79413 	G	755954	 2.521592 	SPEC	19.2g	  0.000	2	0	15	2	1	4	0
105	SDSS J080719.90+545238.9	121.83293 	  54.87749 	G	752714	 2.510783 	SPEC	22.3g	  0.000	1	0	15	2	1	4	0
106	SDSS J0807+4410	121.88071 	  44.18092 	G	760274	 2.536000 	    	     	  0.000	1	0	0	1	1	0	0
107	SDSS J080751.96+254441.3	121.96651 	  25.74483 	G	677731	 2.260668 	SPEC	22.0g	  0.000	1	0	15	2	1	4	0
108	SDSS J080821.73+180723.5	122.09058 	  18.12320 	G	678723	 2.263976 	SPEC	21.7g	  0.000	2	0	15	2	1	4	0
