Object Name,RA,DEC,Velocity,Redshift,Magnitude and Filter
SDSS J161412.24+210512.7,243.55102000000002,21.08687,725494,2.419986,21.6g
SDSS J161413.66+312449.0,243.55692000000002,31.41361,312983,1.044,22.7g
SDSS J161413.79+294834.3,243.55746000000002,29.80953,320178,1.068,22.3g
SDSS J161413.93+300413.7,243.55808,30.070490000000003,344462,1.149,23.9g
WISEA J161415.24+320233.9,243.5635,32.0429,1552220,5.177649,21.3g
WISEA J161417.24+302031.7,243.57188,30.3421,313583,1.046,24.0g
WISEA J161417.26+293237.5,243.57192999999998,29.543670000000002,373841,1.247,22.0g
WISEA J161417.47+301943.4,243.57268,30.32879,340564,1.136,23.3g
SDSS J161417.53+302619.4,243.57307999999998,30.438740000000003,306088,1.021,22.2g
WISEA J161417.56+260241.1,243.57329,26.04477,1507524,5.028557,21.6g
WISEA J161420.77+182342.6,243.58702000000002,18.39479,528944,1.7643669999999998,21.9g
SDSS J161424.18+293939.0,243.60075,29.660840000000004,332170,1.108,22.9g
WISEA J161424.91+302339.2,243.60358,30.39382,318380,1.062,22.1g
SDSS J161425.43+310156.5,243.60597,31.032359999999997,303990,1.014,21.1g
SDSS J161425.84+305814.5,243.60768,30.9707,322877,1.077,23.2g
SDSS J161425.96+293940.2,243.60817999999998,29.66119,385533,1.286,23.6g
WISEA J161426.82+260613.7,243.61176,26.10379,1538667,5.13244,22.0g
SDSS J161427.92+300741.3,243.61637000000002,30.128159999999998,400223,1.335,21.6g
WISEA J161427.95-002033.7,243.61665,-0.34275,1125721,3.755,20.5g
SDSS J161428.11+293511.7,243.61715,29.58659,337267,1.125,23.5g
SDSS J161428.49+304325.8,243.61872999999997,30.72385,394527,1.316,22.6g
SDSS J161431.45+534235.0,243.63107000000002,53.709740000000004,302790,1.01,22.5g
WISEA J161431.68+311311.4,243.63207000000003,31.2197,321677,1.073,23.1g
SDSS J161436.05+365019.0,243.65025,36.83865,723573,2.413578,22.0g
WISEA J161436.97+304836.8,243.6537,30.81015,300992,1.004,22.9g
WISEA J161437.34+544924.9,243.65587999999997,54.82379,1704108,5.684291,22.4g
SDSS J161437.52+295655.5,243.65637,29.94878,329472,1.099,23.0g
SDSS J161438.67+291550.3,243.66115,29.263990000000003,333069,1.111,24.1g
WISEA J161440.42+311512.5,243.66844,31.25344,415512,1.386,22.7g
WISEA J161441.10+550207.7,243.67125,55.03539,387632,1.293,22.3r
WISEA J161443.09+380947.2,243.67969,38.16303,1591385,5.308288,23.2g
WISEA J161444.16+280045.3,243.68447999999998,28.012959999999996,766951,2.558273,21.1g
WISEA J161444.77+041933.0,243.68655,4.32584,625067,2.085,17.1g
SDSS J161447.08+220653.6,243.69619,22.114929999999998,624683,2.083719,22.0g
SDSS J161447.36+092904.6,243.6974,9.48462,330868,1.1036569999999999,21.0g
WISEA J161447.50+301408.2,243.69816,30.23558,342663,1.143,21.1g
SDSS J161449.53+300027.5,243.70642,30.00767,393628,1.313,22.6g
WISEA J161450.46+511124.1,243.71031000000002,51.18987,746672,2.490628,21.5g
SDSS J161450.63+293836.6,243.71096,29.64353,303390,1.012,22.6g
WISEA J161450.78+515230.2,243.71152,51.87505,1147490,3.827613,22.0g
SDSS J161451.21+312329.3,243.71341,31.3915,303990,1.014,23.2g
SDSS J161451.42+460252.2,243.71427000000003,46.04783,727631,2.427115,21.5g
WISEA J161453.01+303224.0,243.72072000000003,30.539920000000002,375040,1.251,22.6g
WISEA J161454.71+301536.5,243.7281,30.26042,302790,1.01,22.6g
SDSS J161457.00+292526.4,243.73753,29.424,309686,1.033,22.0g
WISEA J161458.18+503131.6,243.74264,50.52547,443983,1.480967,21.7g
WISEA J161458.77+312605.4,243.74475,31.435229999999997,316581,1.056,23.0g
SDSS J161459.46+424029.7,243.74783,42.674890000000005,395826,1.320333,21.1g
SDSS J161459.70+294254.1,243.74876,29.71503,307887,1.027,21.0g
WISEA J161459.98+291633.7,243.75002999999998,29.276040000000002,305189,1.018,22.9g
WISEA J161500.18+222647.9,243.75072000000003,22.44674,310581,1.035987,21.3g
WISEA J161501.17+084548.7,243.75471000000002,8.76357,516678,1.723452,21.9g
WISEA J161501.54+312620.6,243.75652999999997,31.43905,331870,1.107,22.1g
WISEA J161504.00+293811.6,243.76666,29.636609999999997,371443,1.239,22.8g
SDSS J161504.40+182357.5,243.76837999999998,18.39932,757503,2.526759,21.1g
SDSS J161506.69+302614.5,243.77787999999998,30.437359999999998,323776,1.08,23.0g
SDSS J161506.72+300841.2,243.77802999999997,30.144790000000004,377174,1.258118,21.6g
WISEA J161507.32+303252.6,243.77993999999998,30.548659999999998,384634,1.283,22.5g
SDSS J161507.26+515603.6,243.78027999999998,51.93434,766831,2.557873,21.6g
SDSS J161507.69+292000.6,243.78206,29.33352,307287,1.025,23.0g
WISEA J161509.17+200801.5,243.78842000000003,20.13379,321187,1.071366,21.5g
WISEA J161509.59+314606.6,243.78995,31.768490000000003,1571360,5.241493,21.0g
SDSS J161511.08+312938.3,243.79619,31.49397,362149,1.208,22.7g
SDSS J161511.92+220851.0,243.79968,22.14751,350490,1.169108,22.4g
WISEA J161512.48+182354.1,243.80208,18.39836,307827,1.0268,19.7g
SDSS J161514.19+303511.5,243.80912999999998,30.58653,306088,1.021,23.7g
WISEA J161514.37+171904.9,243.80988,17.317989999999998,397586,1.326203,20.9g
SDSS J161517.76+302247.3,243.82404,30.37981,339665,1.133,22.8g
SDSS J161517.79+310151.7,243.82416,31.03105,358552,1.196,23.8g
SDSS J161520.54+445555.7,243.8356,44.932159999999996,812198,2.709202,20.7g
WISEA J161522.60+160043.0,243.84418,16.011879999999998,395981,1.32085,21.9g
SDSS J161523.24+303419.9,243.84684,30.5722,445492,1.486,21.6g
SDSS J161525.33+544355.0,243.85557000000003,54.73195,1969647,6.5700330000000005,22.9g
WISEA J161525.50+471124.3,243.85627999999997,47.19011,482859,1.610644,21.8g
SDSS J161528.25+304446.0,243.86773,30.74612,309686,1.033,22.2g
WISEA J161528.76+404229.1,243.86975,40.70838,746066,2.488607,22.1g
WISEA J161529.01+303409.2,243.87089,30.569259999999996,432301,1.442,22.1g
SDSS J161530.67+302816.1,243.8778,30.471140000000002,342663,1.143,23.2g
SDSS J161532.74+300320.9,243.88642000000002,30.055809999999997,366646,1.223,22.5g
SDSS J161534.97+311828.6,243.89574,31.307959999999998,324675,1.083,22.0g
SDSS J161535.14+304008.7,243.89643999999998,30.66909,304889,1.017,23.7g
WISEA J161535.15+312044.0,243.89692999999997,31.34569,348958,1.164,22.5g
SDSS J161537.95+310234.5,243.90812999999997,31.04294,321677,1.073,22.5g
WISEA J161538.35+303436.3,243.90977999999998,30.576909999999998,337566,1.126,22.0g
SDSS J161538.82+302744.9,243.91177000000002,30.4625,301291,1.005,23.0g
SDSS J161538.94+312441.4,243.91227,31.411509999999996,384334,1.282,25.2g
SDSS J161540.00+155751.1,243.91667999999999,15.964210000000001,562111,1.875,21.3g
SDSS J161540.32+305024.9,243.918,30.84027,409217,1.365,23.5g
WISEA J161543.02+512759.6,243.92917000000003,51.46646,367436,1.225633,22.6g
WISEA J161543.96+312240.6,243.9333,31.37792,343562,1.146,23.4g
SDSS J161544.19+295602.0,243.93415,29.9339,324076,1.081,22.7g
WISEA J161545.02+301103.6,243.93807,30.184309999999996,329172,1.098,23.2g
SDSS J161549.09+525308.4,243.95459,52.885630000000006,1285948,4.28946,21.5g
SDSS J161549.25+295637.9,243.95521000000002,29.943859999999997,386732,1.29,23.0g
SDSS J161549.73+304304.4,243.95722999999998,30.71789,300092,1.001,22.0g
SDSS J161549.89+300804.0,243.95789,30.13447,313283,1.045,23.0g
WISEA J161551.77+282520.8,243.96576000000002,28.422520000000002,1884294,6.285328,22.2g
SDSS J161551.90+300031.8,243.96627,30.008840000000003,303390,1.012,21.6g
SDSS J161552.12+300746.7,243.96717999999998,30.12965,321378,1.072,22.3g
WISEA J161552.19+553102.1,243.96732000000003,55.517140000000005,647449,2.159656,21.1g
WISEA J161552.51+302322.0,243.96835,30.38911,318080,1.061,22.9g
SDSS J161552.47+301402.4,243.96865,30.23402,308486,1.029,22.5g
WISEA J161553.46+300649.1,243.97292000000002,30.113690000000002,370544,1.236,22.7g
SDSS J161553.50+170431.2,243.97294,17.07535,1094384,3.650471,22.2g
SDSS J161556.19+300352.6,243.98414,30.06461,336367,1.122,22.8g
WISEA J161556.25+192451.7,243.9844,19.414379999999998,532183,1.7751709999999998,20.9g
WISEA J161556.45+372937.4,243.9851,37.493759999999995,755447,2.519899,21.6g
SDSS J161557.85+294543.6,243.99107999999998,29.76212,306688,1.023,23.3g
SDSS J161559.38+295504.6,243.99745,29.91797,314482,1.049,22.5g
SDSS J161559.62+295847.1,243.99842,29.97976,321078,1.071,22.6g
WISEA J161559.81+304805.4,243.9992,30.80146,423307,1.412,22.3g
SDSS J161601.64+432638.3,244.00683999999998,43.44399,426381,1.422253,23.1g
WISEA J161602.76+302313.3,244.01151000000002,30.387209999999996,341164,1.138,23.3g
SDSS J161603.11+302831.1,244.01299,30.475309999999997,380137,1.268,22.3g
WISEA J161603.19+302240.6,244.01337,30.3778,323776,1.08,22.0g
SDSS J161604.37+295128.4,244.01822,29.8579,301891,1.007,23.0g
WISEA J161605.09+521514.8,244.02125,52.2542,1296431,4.324429,22.1g
SDSS J161605.41+310442.2,244.02256,31.078409999999998,387032,1.291,23.7g
SDSS J161605.89+300841.7,244.02456,30.144940000000002,378638,1.263,20.9g
SDSS J161606.30+303843.6,244.02625,30.645459999999996,303090,1.011,23.3g
WISEA J161606.35+294453.3,244.02636,29.748179999999998,303990,1.014,22.9g
SDSS J161607.48+114046.5,244.03117999999998,11.6796,898221,2.996143,21.6g
SDSS J161608.03+300518.1,244.03347000000002,30.08837,324076,1.081,22.8g
SDSS J161609.02+294340.5,244.03761,29.727929999999997,341164,1.138,23.1g
SDSS J161609.35+300920.6,244.03896,30.155720000000002,329172,1.098,22.8g
SDSS J161610.12+310212.1,244.04218999999998,31.03671,348958,1.164,23.6g
WISEA J161610.90+512537.1,244.04556000000002,51.42695,358704,1.196507,22.5g
SDSS J161612.72+295322.9,244.05303999999998,29.889709999999997,358852,1.197,22.0g
WISEA J161614.78+294518.0,244.06151,29.75484,309086,1.031,22.0g
WISEA J161616.49+295709.0,244.0689,29.95247,389730,1.3,23.0g
SDSS J161616.67+300342.7,244.06947999999997,30.06188,363049,1.211,23.7g
WISEA J161617.47+313016.6,244.07278,31.50452,335768,1.12,22.0g
SDSS J161618.34+310345.4,244.07644,31.06263,369344,1.232,23.2g
SDSS J161618.39+294109.0,244.07666,29.68585,381636,1.273,22.5g
SDSS J161621.72+313012.5,244.0905,31.503490000000003,387032,1.291,22.5g
WISEA J161622.62+303759.5,244.09432,30.63308,303690,1.013,23.4g
SDSS J161622.79+294351.3,244.09498,29.73092,301891,1.007,22.6g
WISEA J161623.43+522258.2,244.09795,52.38284,1225748,4.088654,22.6g
WISEA J161623.98+304206.0,244.10011,30.70174,303690,1.013,22.2g
SDSS J161624.68+301415.1,244.10286000000002,30.23753,348359,1.162,25.5g
WISEA J161625.02+312244.8,244.10447000000002,31.3791,409517,1.366,24.3g
SDSS J161625.18+301700.9,244.10494,30.28358,304889,1.017,23.2g
WISEA J161625.56+512111.6,244.10656,51.35329,374696,1.249851,22.5g
SDSS J161626.51+300011.8,244.11047000000002,30.0033,356369,1.188718,24.0g
SDSS J161626.63+362622.3,244.11104,36.43958,791435,2.639941,21.5g
SDSS J161627.30+303047.1,244.11377000000002,30.513109999999998,325275,1.085,22.5g
WISEA J161627.42+300231.1,244.11417999999998,30.04187,430502,1.436,22.5g
WISEA J161628.17+295857.2,244.11742,29.982509999999998,315082,1.051,23.4g
WISEA J161628.45+301607.6,244.11855,30.26888,332770,1.11,21.7g
SDSS J161629.00+301045.2,244.12086000000002,30.17925,339065,1.131,22.5g
WISEA J161629.25+303117.3,244.1217,30.521690000000003,320178,1.068,22.9g
SDSS J161630.22+271228.1,244.12593999999999,27.20782,372206,1.241544,20.7g
WISEA J161630.69+364501.1,244.12802000000002,36.7505,1178052,3.929557,22.1g
SDSS J161631.44+305638.1,244.13102999999998,30.943929999999998,332470,1.109,21.9g
WISEA J161631.60+512636.4,244.13159,51.44345,348147,1.161294,21.4g
SDSS J161632.19+301510.2,244.13415,30.252840000000003,354655,1.183,22.6g
SDSS J161633.00+220732.8,244.13754,22.12579,723356,2.4128540000000003,21.1g
SDSS J161633.40+304751.2,244.13918999999999,30.797559999999997,394527,1.316,23.4g
SDSS J161634.22+553528.2,244.14261000000002,55.59118,929357,3.1,19.9g
SDSS J161634.28+301735.7,244.14283999999998,30.293259999999997,358252,1.195,23.7g
SDSS J161634.29+300824.4,244.14288,30.14012,381636,1.273,22.8g
SDSS J161635.41+304317.3,244.14755,30.72148,359151,1.198,23.5g
SDSS J161635.62+301148.4,244.14843,30.196790000000004,410116,1.368,23.0g
SDSS J161636.10+302309.0,244.15042000000003,30.38585,314782,1.05,22.9g
SDSS J161636.28+303229.5,244.15117999999998,30.54155,318679,1.063,20.7g
SDSS J161637.29+301243.2,244.15537999999998,30.21201,301591,1.006,23.3g
WISEA J161637.65+101827.7,244.15721000000002,10.307839999999999,817423,2.726628,21.2g
SDSS J161637.88+302739.4,244.15784,30.46095,303390,1.012,22.4g
SDSS J161637.93+304753.4,244.15807,30.79819,415812,1.387,21.7g
WISEA J161639.76+310721.6,244.16599,31.122659999999996,307887,1.027,22.2g
SDSS J161639.87+550849.2,244.16612999999998,55.147009999999995,319579,1.066,22.2g
WISEA J161639.95+302941.9,244.16638999999998,30.49493,310585,1.036,23.1g
SDSS J161640.39+554019.4,244.16842000000003,55.67203000000001,655426,2.186266,21.3g
SDSS J161641.46+301110.4,244.17277,30.186220000000002,313583,1.046,23.2g
WISEA J161641.94+310638.3,244.17492000000001,31.11085,320778,1.07,21.9g
WISEA J161642.99+310659.9,244.17913,31.116609999999998,335468,1.119,22.4g
WISEA J161643.13+555322.0,244.17963999999998,55.889480000000006,1654631,5.519254,23.0g
SDSS J161644.75+295728.1,244.1865,29.95781,327673,1.093,22.7g
SDSS J161645.60+311955.2,244.19002999999998,31.33202,309386,1.032,22.0g
SDSS J161646.98+084119.4,244.19579,8.68874,797864,2.6613860000000003,21.8g
WISEA J161648.02+352108.4,244.20007,35.35259,715599,2.386981,21.8g
SDSS J161649.57+295956.0,244.20655,29.998890000000003,349258,1.165,23.4g
SDSS J161649.69+300716.6,244.20705,30.1213,309086,1.031,22.6g
SDSS J161649.98+301603.9,244.20825,30.26776,365147,1.218,22.1g
WISEA J161650.50+304154.0,244.21056000000002,30.69844,302790,1.01,23.0g
WISEA J161651.93+312707.8,244.21652000000003,31.45228,380437,1.269,21.9g
WISEA J161652.03+554607.6,244.21672,55.76889,351297,1.1718,21.8g
SDSS J161652.90+303300.5,244.22043,30.550159999999998,378638,1.263,22.3g
WISEA J161653.16+312620.4,244.22151000000002,31.43905,322277,1.075,22.2g
SDSS J161653.80+295706.4,244.2242,29.951790000000003,354954,1.184,22.3g
WISEA J161653.87+295703.3,244.22465,29.9506,329472,1.099,23.6g
WISEA J161656.73+312436.3,244.23641,31.410140000000002,315981,1.054,22.4g
SDSS J161658.67+312750.7,244.24448999999998,31.464109999999998,442794,1.477,22.5g
SDSS J161659.55+311507.5,244.24816,31.252090000000003,313583,1.046,22.0g
SDSS J161659.91+312500.8,244.24962999999997,31.4169,331271,1.105,22.1g
SDSS J161700.09+304702.3,244.25041000000002,30.78398,403521,1.346,22.8g
SDSS J161700.43+300342.7,244.2518,30.061870000000003,377439,1.259,22.5g
SDSS J161700.80+305256.3,244.25335,30.882309999999997,308786,1.03,23.5g
WISEA J161702.09+312640.1,244.25902999999997,31.4442,369045,1.231,23.0g
SDSS J161702.47+553121.2,244.26029,55.522569999999995,505150,1.685,21.8r
SDSS J161705.78+300121.4,244.27407999999997,30.02262,303390,1.012,23.1g
SDSS J161706.24+304401.0,244.276,30.73361,308486,1.029,22.7g
WISEA J161706.36+300835.3,244.27642999999998,30.143040000000003,326474,1.089,23.0g
SDSS J161706.58+302251.1,244.27746000000002,30.380879999999998,310885,1.037,23.2g
WISEA J161706.88+122606.4,244.27871000000002,12.43512,490910,1.6375,17.9g
SDSS J161708.94+304538.6,244.28727999999998,30.76073,323776,1.08,21.7g
SDSS J161709.23+301557.4,244.28849,30.265959999999996,408018,1.361,21.2g
SDSS J161709.41+311818.5,244.28923999999998,31.305159999999997,395726,1.32,19.1g
SDSS J161709.54+302114.3,244.28976,30.353990000000003,311784,1.04,22.5g
WISEA J161710.25+305910.0,244.29286000000002,30.986309999999996,426905,1.424,22.1g
SDSS J161710.47+305523.2,244.29363999999998,30.92312,379238,1.265,22.3g
SDSS J161711.01+311851.9,244.2959,31.31444,432900,1.444,20.4g
SDSS J161711.82+563232.0,244.29928999999998,56.54224,646690,2.157124,21.9g
SDSS J161714.24+294540.3,244.30936,29.76122,303390,1.012,23.8g
SDSS J161717.75+311152.0,244.324,31.19779,301891,1.007,22.4g
SDSS J161717.99+111718.0,244.32496,11.28837,425595,1.419633,21.9g
WISEA J161722.46+542129.3,244.34355,54.35815,473073,1.578,22.6r
SDSS J161722.92+295858.6,244.34554,29.98296,306688,1.023,23.2g
WISEA J161724.67+541400.8,244.35316,54.23331999999999,384204,1.281567,22.8g
WISEA J161725.78+300231.9,244.35744,30.0422,410416,1.369,21.6g
WISEA J161727.34+295353.2,244.36402,29.89844,317180,1.058,24.0g
WISEA J161729.53+575953.3,244.37304,57.99807,1965405,6.555885000000001,22.3g
SDSS J161733.44+295329.2,244.38935,29.89146,372342,1.242,22.9g
WISEA J161736.66+554031.5,244.40272000000002,55.67546,737052,2.45854,22.5g
SDSS J161737.52+300236.0,244.40635,30.043359999999996,323176,1.078,21.9g
SDSS J161738.02+301901.2,244.40842999999998,30.317009999999996,302191,1.008,22.6g
SDSS J161738.79+303314.4,244.41162999999997,30.554009999999998,323176,1.078,22.4g
SDSS J161742.83+305823.7,244.42848999999998,30.973259999999996,363049,1.211,22.8g
WISEA J161743.28+302749.3,244.4302,30.46384,439796,1.467,23.1g
SDSS J161743.35+542407.8,244.43067000000002,54.402159999999995,1990053,6.638103,23.1g
WISEA J161744.14+300222.3,244.43375,30.039579999999997,357053,1.191,22.6g
SDSS J161744.82+310059.2,244.43676000000002,31.01646,388531,1.296,23.1g
SDSS J161745.49+540247.8,244.43957000000003,54.04661,488003,1.627804,21.2g
SDSS J161746.19+312957.3,244.44248,31.499270000000003,343862,1.147,22.4g
WISEA J161748.61+300949.3,244.45268,30.163659999999997,303990,1.014,22.4g
WISEA J161748.88+351310.3,244.45369,35.21954,633059,2.1116580000000003,22.4g
WISEA J161752.69+295326.1,244.46965,29.8905,317780,1.06,20.9g
SDSS J161754.67+261617.2,244.47782999999998,26.27147,677572,2.260135,21.9g
SDSS J161756.52+305114.2,244.48552,30.853959999999997,324076,1.081,22.5g
SDSS J161758.71+294324.5,244.49462999999997,29.7235,447290,1.492,21.3g
WISEA J161759.18+461710.6,244.49657000000002,46.28637,665307,2.219224,21.1g
SDSS J161800.52+294100.5,244.5022,29.683490000000003,388531,1.296,23.3g
SDSS J161800.78+282600.0,244.50328,28.43335,860654,2.870831,21.6g
WISEA J161800.91+542645.6,244.50372000000002,54.4461,888660,2.964251,22.6g
SDSS J161801.19+232826.2,244.50497000000001,23.47395,387713,1.293272,21.2g
SDSS J161802.41+312804.2,244.51005,31.46783,300092,1.001,21.8g
SDSS J161804.15+302907.5,244.51733,30.485429999999997,330072,1.101,23.4g
SDSS J161805.73+310238.7,244.52391,31.0441,307887,1.027,22.5g
WISEA J161805.97+513236.0,244.52492999999998,51.54343,359717,1.199885,20.9g
WISEA J161806.51+175513.5,244.52722000000003,17.92041,1650651,5.505977,22.4g
SDSS J161807.48+295832.1,244.5312,29.975609999999996,312384,1.042,23.4g
WISEA J161810.61+300518.9,244.5441,30.08878,326474,1.089,22.1g
SDSS J161811.45+195531.4,244.54772999999997,19.925420000000003,814015,2.71526,21.8g
WISEA J161811.70+311801.5,244.54852999999997,31.300559999999997,314482,1.049,22.5g
SDSS J161812.17+200506.3,244.55074,20.08513,784068,2.61537,22.0g
WISEA J161813.08+305340.0,244.55388,30.8949,330671,1.103,22.7g
SDSS J161813.06+295444.0,244.55442999999997,29.912229999999997,312084,1.041,23.4g
WISEA J161813.63+312723.8,244.55675,31.456690000000002,322277,1.075,22.6g
WISEA J161813.68+292018.7,244.55701000000002,29.33857,323176,1.078,22.3g
WISEA J161814.51+295434.0,244.56037999999998,29.909290000000002,335768,1.12,23.1g
WISEA J161814.54+292924.7,244.56069,29.49028,311484,1.039,22.7g
WISEA J161815.22+294309.0,244.56347000000002,29.71902,304889,1.017,23.3g
WISEA J161815.28+294729.1,244.56378999999998,29.79133,354055,1.181,21.9g
SDSS J161815.41+300855.0,244.56423999999998,30.14862,308786,1.03,23.2g
SDSS J161816.18+294221.4,244.56744,29.705959999999997,300092,1.001,21.6g
SDSS J161816.73+291318.5,244.56973,29.221809999999998,366646,1.223,23.4g
SDSS J161816.88+295929.8,244.57036000000002,29.991640000000004,356453,1.189,23.1g
WISEA J161818.82+294441.1,244.57776,29.74483,327673,1.093,22.7g
SDSS J161819.39+293649.2,244.58083,29.613670000000003,307887,1.027,23.2g
WISEA J161819.64+294121.3,244.58196,29.689120000000003,336967,1.124,22.2g
WISEA J161819.94+311109.2,244.58308,31.185640000000003,301291,1.005,23.0g
WISEA J161820.41+350256.0,244.58507999999998,35.04893,370814,1.236903,21.4g
SDSS J161820.79+291051.3,244.58667000000003,29.180940000000003,1659669,5.536059,22.5g
SDSS J161820.86+300122.6,244.58693,30.022959999999998,349558,1.166,24.1g
SDSS J161821.55+295927.9,244.58979,29.991090000000003,310285,1.035,22.7g
WISEA J161821.49+304539.1,244.59012,30.7608,308187,1.028,22.7g
SDSS J161824.43+533422.7,244.60192,53.57294,818599,2.7305509999999997,21.4g
WISEA J161824.90+303703.3,244.60377999999997,30.617490000000004,360351,1.202,23.3g
SDSS J161825.27+311550.6,244.60531,31.26408,300392,1.002,22.4g
SDSS J161825.27+295516.6,244.60531,29.921290000000003,309985,1.034,23.0g
WISEA J161825.77+310602.0,244.60747,31.100340000000003,414613,1.383,22.3g
SDSS J161825.83+303121.7,244.60765,30.52272,432900,1.444,19.6g
SDSS J161826.22+092403.9,244.60927,9.401110000000001,1934462,6.452669,21.9g
WISEA J161827.97+311247.4,244.61657999999997,31.21329,304289,1.015,23.1g
SDSS J161828.36+295409.3,244.6182,29.902590000000004,327673,1.093,23.4g
WISEA J161831.49+295551.0,244.6311,29.930590000000002,303990,1.014,23.3g
SDSS J161831.66+295643.4,244.63195,29.9454,336967,1.124,23.4g
SDSS J161833.25+295644.4,244.63857000000002,29.94568,303090,1.011,23.1g
SDSS J161834.56+524516.2,244.64403,52.754509999999996,798288,2.662803,21.7g
SDSS J161835.78+295411.4,244.64909,29.903170000000003,315082,1.051,20.4g
WISEA J161835.85+304135.8,244.6496,30.69342,311484,1.039,22.6g
SDSS J161836.35+293835.0,244.65146000000001,29.643079999999998,360950,1.204,22.5g
WISEA J161836.54+365031.6,244.65214,36.84219,1023027,3.41245,21.7g
SDSS J161836.73+293150.6,244.65306,29.53074,311185,1.038,22.7g
SDSS J161838.38+304400.1,244.65992999999997,30.73337,308187,1.028,23.3g
WISEA J161838.49+293051.2,244.6607,29.514470000000003,318679,1.063,19.9g
2MASX J16183946+2414584,244.66447999999997,24.24939,1716312,5.725,21.1g
WISEA J161839.73+310304.4,244.66542,31.051190000000002,437097,1.458,21.7g
WISEA J161841.17+304039.9,244.67188,30.678140000000003,340864,1.137,22.7g
WISEA J161844.06+293003.1,244.68352000000002,29.501079999999998,316281,1.055,22.5g
SDSS J161844.45+293340.7,244.68524,29.561320000000002,311784,1.04,21.4g
SDSS J161845.12+293600.1,244.68801000000002,29.60005,339665,1.133,22.3g
WISEA J161845.16+293234.5,244.68827000000002,29.54293,304589,1.016,23.2g
SDSS J161845.51+303324.5,244.68965,30.55681,370843,1.237,22.4g
WISEA J161845.84+293000.4,244.69102,29.50025,314183,1.048,23.5g
WISEA J161846.12+303213.7,244.69242999999997,30.537259999999996,345361,1.152,22.7g
SDSS J161847.75+303942.7,244.699,30.66187,305788,1.02,22.2g
SDSS J161848.11+292612.5,244.70046000000002,29.43683,304889,1.017,22.3g
SDSS J161848.15+171459.4,244.70065,17.24984,374051,1.2477,19.3g
SDSS J161848.27+295744.3,244.70113999999998,29.96231,360650,1.203,22.1g
SDSS J161849.75+291405.2,244.7073,29.234779999999997,304889,1.017,23.2g
SDSS J161850.82+291421.7,244.71176,29.23937,320778,1.07,22.8g
SDSS J161851.13+293510.9,244.71308,29.58639,345661,1.153,23.3g
SDSS J161853.91+554705.0,244.72466,55.78474,385971,1.287461,21.1g
SDSS J161855.09+304513.7,244.72955,30.753809999999998,301891,1.007,21.4g
SDSS J161855.94+300422.2,244.73312,30.07285,310885,1.037,22.7g
SDSS J161857.38+295800.3,244.7391,29.96677,334868,1.117,22.3g
WISEA J161857.56+303955.5,244.74,30.66525,335468,1.119,22.8g
SDSS J161900.18+303446.2,244.75078,30.57953,375640,1.253,21.3g
SDSS J161900.35+542940.7,244.75147,54.494659999999996,1584688,5.285951,22.2g
SDSS J161900.50+304045.4,244.75211000000002,30.67929,377739,1.26,23.3g
SDSS J161901.10+292126.2,244.75461,29.35728,368145,1.228,23.7g
SDSS J161902.58+352315.7,244.76075,35.3877,441297,1.4720090000000001,21.7g
SDSS J161902.87+291358.9,244.762,29.23303,395726,1.32,23.4g
SDSS J161903.98+302059.4,244.76661000000001,30.34985,372942,1.244,22.6g
WISEA J161904.24+252553.8,244.76767999999998,25.43159,323972,1.080655,21.4g
SDSS J161904.88+293421.4,244.77035,29.57262,305489,1.019,22.7g
SDSS J161905.80+303208.7,244.7742,30.53577,321378,1.072,22.2g
WISEA J161906.23+293013.9,244.776,29.5037,315082,1.051,22.8g
SDSS J161906.31+311552.1,244.7763,31.26448,304889,1.017,22.2g
SDSS J161907.46+293930.1,244.78112000000002,29.65837,415812,1.387,23.2g
SDSS J161907.77+551335.0,244.78239,55.226409999999994,973645,3.24773,22.0g
WISEA J161912.72+302649.9,244.80295,30.447459999999996,330072,1.101,23.1g
SDSS J161914.14+292818.6,244.80892000000003,29.47185,321078,1.071,22.5g
SDSS J161914.72+311809.8,244.81136,31.30272,442194,1.475,22.9g
SDSS J161914.82+355310.1,244.81183,35.88616,774798,2.584446,22.2g
WISEA J161915.93+292225.9,244.81611,29.373859999999997,366646,1.223,22.6g
WISEA J161916.00+301903.7,244.81677000000002,30.3176,380137,1.268,23.7g
WISEA J161916.52+301627.8,244.81876,30.274459999999998,348059,1.161,22.3g
WISEA J161918.34+335934.7,244.82656,33.99277,683891,2.281214,21.0g
SDSS J161919.01+292030.5,244.82924,29.341820000000002,436498,1.456,22.8g
SDSS J161919.09+292040.4,244.82957000000002,29.34457,301591,1.006,23.0g
WISEA J161919.23+292027.8,244.83007,29.341,320778,1.07,22.9g
SDSS J161919.35+300114.2,244.83066000000002,30.02063,307287,1.025,22.1g
SDSS J161919.76+293925.2,244.83236000000002,29.657009999999996,327373,1.092,22.4g
WISEA J161920.78+232041.7,244.83652,23.34495,368361,1.22872,21.1g
WISEA J161920.79+302834.7,244.83659,30.476440000000004,351057,1.171,23.2g
WISEA J161920.97+300929.9,244.83699,30.1583,386433,1.289,21.1g
WISEA J161922.04+175229.0,244.84182,17.87475,574536,1.9164439999999998,21.8g
WISEA J161922.56+440608.8,244.84407000000002,44.10233,617826,2.0608459999999997,21.7g
SDSS J161925.15+293135.8,244.85481000000001,29.526629999999997,343262,1.145,23.1g
