Object Name,RA,DEC,Velocity,Redshift,Magnitude and Filter
SDSS J161939.04+072552.9,244.91268,7.431369999999999,-28,-9.4e-05,20.7g
WISEA J161939.75+352016.3,244.9156,35.337920000000004,-5,-1.8e-05,18.7g
WISEA J161943.37+081329.8,244.93088999999998,8.224739999999999,-66,-0.00021899999999999998,22.6g
WISEA J161943.89+552945.4,244.93278999999998,55.495819999999995,-104,-0.000348,22.5g
WISEA J161945.78+195325.3,244.94079,19.8904,-17,-5.6999999999999996e-05,17.5g
WISEA J161946.31+460720.8,244.94307,46.12267,-87,-0.00029,22.6g
WISEA J161949.37+342032.5,244.95572,34.34244,-49,-0.000164,21.2g
WISEA J161949.83+144344.0,244.9578,14.729079999999998,-54,-0.00018,20.9g
SDSS J161955.42+440503.9,244.98099,44.08439,-97,-0.000324,21.0g
WISEA J161955.55+144244.6,244.98185,14.712270000000002,-19,-6.500000000000001e-05,22.1g
WISEA J161956.00+292600.8,244.98309,29.433629999999997,-71,-0.000236,21.9g
2MASS J16195698+0610348,244.98741,6.17633,-215,-0.0007160000000000001,17.8g
SDSS J161957.06+512156.0,244.98778,51.365559999999995,-145,-0.00048300000000000003,20.8g
SDSS J162000.24+542815.6,245.00103,54.471030000000006,-48,-0.00016,24.5g
WISEA J162000.27+160635.4,245.00136,16.10975,-152,-0.0005070000000000001,22.0g
WISEA J162000.62+172300.8,245.00263999999999,17.3837,-72,-0.00023999999999999998,17.7g
SDSS J162001.39+132912.3,245.0058,13.48679,-52,-0.000174,21.6g
SDSS J162002.88+070655.0,245.01201,7.1153,-19,-6.2e-05,18.4g
WISEA J162004.90+500016.4,245.02049,50.00443,-23,-7.8e-05,20.2g
2MASX J16201001+4527353,245.04147000000003,45.46006,-40,-0.000132,17.6g
WISEA J162012.28+362853.4,245.05151,36.481559999999995,-10,-3.3e-05,21.3g
WISEA J162013.94+314707.7,245.05811,31.785190000000004,-62,-0.000207,21.1g
WISEA J162015.66+541503.4,245.06513999999999,54.25113,-7,-2.3e-05,23.3g
SDSS J162017.70+141743.4,245.07377000000002,14.29539,-7,-2.4e-05,22.0g
2MASS J16202405+3217185,245.10022,32.28837,-46,-0.000154,18.6g
WISEA J162030.24+070254.3,245.12592999999998,7.0483899999999995,-28,-9.4e-05,22.7g
SDSS J162034.94+163947.7,245.14564,16.66323,-79,-0.000264,21.1g
SDSS J162038.60+440906.2,245.16092999999998,44.151740000000004,-55,-0.000183,21.4g
SDSS J162043.80+445340.7,245.18252,44.894690000000004,-113,-0.000376,21.5g
WISEA J162044.76+092214.0,245.18648,9.37071,-18,-5.9e-05,22.5g
SDSS J162045.95+142117.9,245.19149,14.354989999999999,-6,-2e-05,21.1g
WISEA J162046.01+105848.7,245.19175,10.98023,0,-1e-06,18.4g
WISEA J162050.19+382302.7,245.2092,38.38405,-232,-0.000773,18.2g
2MASS J16205148+1505517,245.21447999999998,15.097610000000001,-60,-0.0002,20.5g
WISEA J162054.58+062220.9,245.22755,6.37244,-85,-0.00028199999999999997,18.5g
SDSS J162055.02+200345.1,245.22927,20.06255,-89,-0.000297,22.3g
SDSS J162055.58+554111.1,245.23225,55.68601999999999,-30,-0.000101,22.4g
SDSS J162056.63+534258.4,245.23605,53.716159999999995,-7,-2.3e-05,22.6g
SDSS J162056.85+225923.3,245.23689,22.98982,-40,-0.000135,19.7g
SDSS J162057.34+054214.0,245.23893999999999,5.70389,-39,-0.00013000000000000002,20.9g
WISEA J162059.13+100506.6,245.24641,10.08521,-16,-5.3e-05,18.4g
SDSS J162059.79+290039.1,245.24916000000002,29.01087,-43,-0.000145,22.4g
SDSS J162059.99+155128.3,245.24996000000002,15.857870000000002,-32,-0.00010700000000000001,21.1g
SDSS J162100.15+361628.5,245.25065,36.27459,-20,-6.6e-05,21.3g
WISEA J162102.11+303031.7,245.25865,30.50882,-90,-0.000299,21.2g
WISEA J162103.46+151316.3,245.26434,15.22132,-24,-7.900000000000001e-05,21.2g
WISEA J162103.94+121805.1,245.26671000000002,12.30145,-3,-1e-05,22.6g
SDSS J162105.08+551657.3,245.27122000000003,55.282509999999995,-28,-9.4e-05,21.4g
WISEA J162106.60+255622.4,245.27756000000002,25.93956,-85,-0.00028199999999999997,21.2g
WISEA J162107.09+172802.4,245.27948999999998,17.46709,-81,-0.000269,21.7g
WISEA J162108.08+345338.5,245.28367999999998,34.89411,-52,-0.000174,16.2g
2MASS J16210807+5012526,245.2837,50.21464,-91,-0.000302,16.2
WISEA J162110.36+253830.8,245.29323,25.64187,-37,-0.000125,21.7g
WISEA J162112.20+361029.2,245.30094,36.17496,-76,-0.00025499999999999996,19.6g
SDSS J162113.20+000632.0,245.30505,0.10890999999999999,-17,-5.6999999999999996e-05,17.9g
WISEA J162116.58+002829.4,245.31906,0.47475,-141,-0.000469,20.0g
SDSS J162116.96+200409.9,245.3207,20.06942,-40,-0.000133,18.6g
WISEA J162120.37+194954.0,245.33483999999999,19.83174,-10,-3.4e-05,22.2g
WISEA J162124.24+532444.1,245.3509,53.412180000000006,-62,-0.000207,22.1g
WISEA J162124.51+292041.5,245.35199,29.34439,-62,-0.00020800000000000001,21.9g
SDSS J162129.61+172210.7,245.3734,17.36965,-14,-4.7e-05,20.4g
2MASS J16213185+0726281,245.38282,7.44124,-31,-0.000103,18.0g
SDSS J162132.35+561102.8,245.38485,56.184540000000005,-3,-9e-06,21.8g
WISEA J162136.04+003140.7,245.40015,0.5280100000000001,-182,-0.000607,18.1g
WISEA J162141.24+443640.1,245.42191,44.61115,-1,-5e-06,21.5g
WISEA J162142.60+124420.8,245.42767,12.73915,-70,-0.000234,20.4g
WISEA J162146.24+101636.3,245.4427,10.276710000000001,-4,-1.3000000000000001e-05,15.8g
SDSS J162146.92+272750.4,245.44552000000002,27.46401,-116,-0.000386,21.0g
WISEA J162148.04+420826.3,245.45041,42.14074,-2,-8e-06,22.3g
WISEA J162153.67+133246.4,245.47345,13.54636,-55,-0.000183,18.5g
WISEA J162157.92+234838.5,245.49142,23.81074,-8,-2.6000000000000002e-05,17.2g
WISEA J162159.47+342831.2,245.49768999999998,34.47529,-83,-0.000276,21.9g
WISEA J162159.96+135552.1,245.49999,13.93116,-40,-0.000132,19.1g
WISEA J162200.42+210448.5,245.50198999999998,21.079810000000002,-34,-0.00011399999999999999,22.2g
WISEA J162200.95+081529.4,245.50381000000002,8.25821,-69,-0.000231,22.3g
SDSS J162201.45+510225.1,245.50607999999997,51.04031,-117,-0.000389,19.0g
WISEA J162202.56+423657.8,245.51074,42.616040000000005,-16,-5.5e-05,22.4g
SDSS J162203.60+121051.1,245.51504,12.18088,-103,-0.000343,16.6g
WISEA J162204.32+091322.3,245.51816000000002,9.22279,-33,-0.00011100000000000001,18.3g
SDSS J162205.92+135548.2,245.52468,13.93009,-6,-1.9e-05,22.6g
WISEA J162206.22+310145.6,245.52581,31.02948,-45,-0.000149,23.0g
SDSS J162211.33+365312.8,245.54734,36.88692,-155,-0.000518,19.9g
WISEA J162213.27+390818.9,245.5553,39.13858,-997,-0.003327,22.4g
SDSS J162213.50+115945.4,245.5563,11.99588,-20,-6.8e-05,22.2g
WISEA J162217.82+132814.5,245.57424,13.47086,-88,-0.000293,21.3g
WISEA J162218.59+291946.2,245.57757,29.32937,-73,-0.000245,22.5g
WISEA J162221.70+085815.0,245.59031000000002,8.97086,-6,-2e-05,17.9g
WISEA J162221.86+201939.4,245.59086000000002,20.32757,-44,-0.000146,21.4g
WISEA J162222.79+475534.2,245.59511,47.926159999999996,-76,-0.000254,22.9g
SDSS J162223.73+173518.0,245.59887999999998,17.58834,-212,-0.0007059999999999999,20.5g
2MASS J16222801+3033250,245.61666,30.55702,-26,-8.7e-05,18.3g
WISEA J162231.35+341313.2,245.63045,34.22047,-73,-0.000245,17.8g
WISEA J162231.39+301016.2,245.63071000000002,30.17114,-76,-0.000252,16.7g
WISEA J162231.63+275735.4,245.63194,27.95996,-8,-2.8000000000000003e-05,21.6g
WISEA J162231.82-002907.3,245.6326,-0.48536,-15,-5e-05,19.1g
WISEA J162236.24+102021.2,245.65103,10.33925,-82,-0.000272,17.8g
SDSS J162241.01+173649.8,245.67091000000002,17.61385,-19,-6.4e-05,22.1g
WISEA J162241.22+380947.4,245.67197000000002,38.16303,-50,-0.000166,22.4g
WISEA J162241.81+081851.1,245.67426,8.31434,-104,-0.000346,22.1g
WISEA J162242.17+250124.3,245.67587999999998,25.0234,-40,-0.000133,18.4g
WISEA J162246.65+413949.3,245.69454,41.663790000000006,-54,-0.00017900000000000001,22.5g
SDSS J162253.90+334631.5,245.7246,33.77545,-43,-0.000144,21.7g
SDSS J162256.42+434553.1,245.7351,43.76477,-183,-0.000611,20.9g
SDSS J162257.72+070532.1,245.74052999999998,7.092289999999999,-81,-0.000271,23.0g
WISEA J162300.22+195610.9,245.75107999999997,19.93629,-147,-0.000489,18.1g
SDSS J162300.42+135018.4,245.75177999999997,13.83845,-29,-9.6e-05,18.2g
WISEA J162302.78+303738.2,245.7617,30.627359999999996,-29,-9.7e-05,17.9g
SDSS J162305.53+381155.8,245.77306000000002,38.198840000000004,-35,-0.00011599999999999999,21.2g
WISEA J162305.79+110412.2,245.77412,11.07013,-9,-2.8999999999999997e-05,18.8g
WISEA J162306.17+240403.1,245.7757,24.067610000000002,-31,-0.000105,17.9g
WISEA J162310.23+122624.3,245.79258,12.44004,-102,-0.00033999999999999997,17.9g
SDSS J162311.90+494446.0,245.7996,49.74612,-106,-0.000352,21.6g
WISEA J162313.14+162442.5,245.80482,16.41189,-19,-6.2e-05,17.2g
WISEA J162313.55+341806.6,245.80645,34.30191,-76,-0.00025499999999999996,20.5g
SDSS J162315.94+630214.8,245.81575,63.03819,-329,-0.001098,17.44
SDSS J162318.04+071731.1,245.8252,7.291980000000001,-118,-0.000392,20.2g
SDSS J162319.06+340612.0,245.82942999999997,34.1034,-42,-0.00014,21.6g
SDSS J162319.81+534336.8,245.83257000000003,53.7269,-31,-0.000103,22.0g
SDSS J162322.22+405301.0,245.8426,40.88363,-47,-0.000156,21.6g
SDSS J162322.56+294650.4,245.84402999999998,29.780690000000003,-93,-0.00031099999999999997,21.5g
SDSS J162325.90+452129.7,245.85792999999998,45.358270000000005,-180,-0.000599,22.2g
WISEA J162327.31+422121.6,245.86418999999998,42.35595,-46,-0.000154,21.3g
WISEA J162332.41+074102.4,245.88522000000003,7.684,-40,-0.000134,22.8g
SDSS J162332.47+151127.2,245.88531,15.190920000000002,-54,-0.00018,21.9g
WISEA J162335.70+240451.1,245.89883999999998,24.080820000000003,-16,-5.2000000000000004e-05,18.8g
SDSS J162335.84+235525.0,245.89937999999998,23.92363,-61,-0.00020299999999999997,21.5g
SDSS J162337.19+342710.5,245.90497000000002,34.45293,-21,-7.099999999999999e-05,22.3g
SDSS J162343.98+413000.0,245.9333,41.50002,-15,-5.1e-05,22.2g
WISEA J162344.23+472622.7,245.93435,47.43983,-65,-0.000218,22.0g
SDSS J162345.25+345642.5,245.9386,34.94514,-27,-9e-05,22.1g
WISEA J162345.93+095034.8,245.94136,9.842989999999999,-60,-0.000199,18.7g
WISEA J162346.38+451508.9,245.94316,45.25237,-53,-0.000176,17.8g
WISEA J162347.67-000714.9,245.94879,-0.12067,-241,-0.000805,17.5r
WISEA J162348.23+172122.0,245.95119,17.35609,-23,-7.7e-05,21.5g
WISEA J162349.73+070851.7,245.95729,7.147760000000001,-10,-3.5e-05,18.6g
SDSS J162352.39+450128.3,245.96829,45.02455,-171,-0.0005690000000000001,20.8g
SDSS J162352.80+352627.0,245.97003999999998,35.440940000000005,-239,-0.000796,21.5g
WISEA J162352.87+450948.5,245.97041000000002,45.16352,-34,-0.00011200000000000001,17.9g
SDSS J162353.31+315609.1,245.97216,31.935859999999998,-39,-0.00013000000000000002,22.0g
WISEA J162401.65+140902.3,246.00707999999997,14.1506,-8,-2.6000000000000002e-05,18.6g
WISEA J162402.05+143310.8,246.00847000000002,14.5531,-24,-7.900000000000001e-05,19.9g
SDSS J162402.24+432621.2,246.0094,43.43922,-184,-0.000614,21.3g
WISEA J162404.14+404939.9,246.01716000000002,40.827690000000004,-80,-0.000268,18.8g
WISEA J162405.78+254510.9,246.0241,25.75311,-11,-3.7e-05,17.2g
WISEA J162407.22+263255.6,246.03022,26.54853,-59,-0.000196,18.0g
WISEA J162407.37+345720.7,246.03087999999997,34.955870000000004,-80,-0.000268,22.4g
WISEA J162412.39+334855.2,246.05159,33.81543,-35,-0.00011599999999999999,21.5g
SDSS J162412.55+175531.8,246.05232999999998,17.92551,-31,-0.000105,22.2g
WISEA J162413.42+081142.7,246.05608999999998,8.195,-26,-8.6e-05,21.2g
WISEA J162416.36+235615.9,246.06821000000002,23.93779,-22,-7.5e-05,18.3g
WISEA J162416.83+134141.0,246.07015,13.69465,-57,-0.00018899999999999999,18.4g
WISEA J162420.56+384910.1,246.08594,38.819340000000004,-97,-0.000324,22.0g
WISEA J162420.96+480902.2,246.08727000000002,48.150459999999995,-30,-9.9e-05,21.0g
WISEA J162421.75+130342.2,246.09054,13.06152,-13,-4.2e-05,18.7g
WISEA J162425.86+140451.2,246.10777000000002,14.080929999999999,-47,-0.000157,18.3g
WISEA J162426.12+334906.9,246.10912000000002,33.81865,-45,-0.000149,18.1g
WISEA J162426.32+111430.4,246.1097,11.24189,-101,-0.000336,17.7g
WISEA J162429.64+222308.4,246.12367999999998,22.38588,-76,-0.000254,20.9g
WISEA J162430.42+091821.6,246.12677999999997,9.30609,-19,-6.500000000000001e-05,18.6g
WISEA J162431.35+153148.9,246.13067999999998,15.53038,-142,-0.00047300000000000006,17.4g
WISEA J162433.89+581348.9,246.14135,58.230109999999996,-31,-0.000103,22.9g
SDSS J162434.70+075354.3,246.14462000000003,7.89843,-43,-0.000143,21.2g
WISEA J162435.18+364356.2,246.14641,36.73222,-49,-0.00016299999999999998,22.1g
SDSS J162436.38+414132.7,246.15161,41.692440000000005,-75,-0.00025,19.1g
WISEA J162438.01+194406.4,246.15854,19.73516,-84,-0.000279,18.1g
SDSS J162439.43+352926.2,246.16429,35.490629999999996,-33,-0.000109,25.1g
WISEA J162440.12+171944.0,246.16727000000003,17.328879999999998,-173,-0.0005769999999999999,22.2g
WISEA J162441.95+064615.9,246.1748,6.771089999999999,-74,-0.00024700000000000004,17.6g
SDSS J162443.20+275959.9,246.18005,28.0,-150,-0.000499,21.5g
WISEA J162443.31+540245.2,246.1805,54.045930000000006,-104,-0.000348,16.8g
WISEA J162443.52+070449.2,246.18127,7.080310000000001,-23,-7.8e-05,22.0g
WISEA J162446.82+142652.9,246.19499,14.448039999999999,-25,-8.4e-05,17.9g
WISEA J162450.82+573406.5,246.21161,57.568290000000005,-15,-4.9e-05,21.1g
SDSS J162454.39+163536.3,246.22666,16.59344,-44,-0.000147,22.2g
WISEA J162456.26+330013.5,246.23437,33.00379,-12,-4.1e-05,18.8g
2MASS J16245667+1457397,246.23653,14.960560000000001,-52,-0.000174,20.0g
WISEA J162457.43+361923.7,246.23945,36.32353,-6,-2e-05,23.1g
WISEA J162458.03+160201.1,246.24164,16.03333,-7,-2.5e-05,21.6g
SDSS J162458.27+393712.8,246.24282000000002,39.62024,-161,-0.000538,22.5g
SDSS J162459.47+470217.3,246.24785,47.038129999999995,-122,-0.00040599999999999995,20.4g
WISEA J162500.06+171825.5,246.25026,17.30714,-36,-0.00011999999999999999,19.2g
WISEA J162500.08+151247.7,246.25059,15.213389999999999,-142,-0.000472,21.6g
WISEA J162501.48-003219.3,246.25616000000002,-0.53867,-30,-0.0001,17.2g
SDSS J162501.54+301001.2,246.25644,30.16702,-59,-0.000197,22.4g
WISEA J162502.51+362122.5,246.2602,36.35626,-69,-0.000231,22.3g
SDSS J162502.59+112219.6,246.26082000000002,11.37213,-51,-0.000171,17.8g
SDSS J162507.33+321129.4,246.28062999999997,32.191520000000004,-42,-0.000139,20.6g
WISEA J162507.58+075442.8,246.28152999999998,7.91225,-10,-3.5e-05,21.8g
WISEA J162510.58+370435.1,246.29406,37.076409999999996,-11,-3.7e-05,16.1g
WISEA J162511.23+193742.1,246.29674,19.628220000000002,-46,-0.000155,22.5g
SDSS J162515.14+084843.0,246.31312999999997,8.81197,-37,-0.000122,22.2g
SDSS J162521.14+202721.6,246.33813999999998,20.45596,-145,-0.000484,21.6g
SDSS J162522.32+073458.9,246.34307,7.583019999999999,-88,-0.000292,21.0g
WISEA J162524.04+115242.4,246.3502,11.8784,-57,-0.00019099999999999998,17.0g
WISEA J162528.54+325204.6,246.36896000000002,32.86804,-71,-0.000236,18.5g
SDSS J162528.66+182831.9,246.36944,18.47554,-552,-0.001842,21.8g
WISEA J162529.39+431312.0,246.37239,43.22009,-50,-0.000166,22.3g
WISEA J162529.62+314503.2,246.37322000000003,31.75106,-18,-5.9999999999999995e-05,21.6g
WISEA J162529.87+234125.4,246.37456,23.69041,-25,-8.3e-05,22.7g
WISEA J162531.91+104103.0,246.38275,10.68407,-172,-0.0005740000000000001,21.3g
SDSS J162533.05+184211.0,246.38772999999998,18.70307,-36,-0.000121,20.8g
SDSS J162533.05+412226.8,246.38776000000001,41.37412,-60,-0.0002,20.9g
SDSS J162533.08+395057.6,246.38782999999998,39.84938,-27,-9e-05,22.3g
SDSS J162534.25+164823.2,246.39272999999997,16.80646,-24,-7.900000000000001e-05,22.7g
WISEA J162535.01+254931.8,246.3962,25.82534,-91,-0.000302,22.2g
WISEA J162535.86+340019.9,246.39946,34.00558,-57,-0.00019099999999999998,21.1g
WISEA J162537.10+134941.7,246.40472000000003,13.828510000000001,-88,-0.000293,21.7g
WISEA J162538.49+345115.2,246.41022999999998,34.85433,-37,-0.000122,16.7g
WISEA J162542.45+335832.4,246.4269,33.97566,-22,-7.3e-05,21.8g
SDSS J162543.77+474117.0,246.43241,47.68808,-232,-0.000773,21.0g
WISEA J162544.23+561352.3,246.43407000000002,56.231269999999995,-9,-3.1e-05,21.8g
WISEA J162545.03+473304.6,246.43765,47.551,-37,-0.000124,22.1g
SDSS J162545.03+455007.7,246.43767000000003,45.83549,-244,-0.0008150000000000001,20.7g
WISEA J162548.77+302856.0,246.45331000000002,30.48228,-76,-0.00025299999999999997,22.4g
SDSS J162550.63+192525.1,246.46102000000002,19.42365,-278,-0.000927,21.3g
WISEA J162552.78+114318.1,246.46991,11.721789999999999,-17,-5.6000000000000006e-05,21.3g
WISEA J162553.65+002801.4,246.4734,0.46701000000000004,-73,-0.000242,18.2g
WISEA J162553.90+290821.1,246.4747,29.13935,-41,-0.000138,17.9g
SDSS J162555.83+160429.8,246.48264,16.07497,-43,-0.000144,21.9g
WISEA J162557.84+233207.6,246.49094,23.535439999999998,-14,-4.7e-05,18.5g
WISEA J162559.42+202831.6,246.49774,20.47554,-9,-2.8999999999999997e-05,17.4g
WISEA J162602.17+354804.6,246.50918,35.80133,-14,-4.8e-05,22.0g
WISEA J162602.98+531636.5,246.51247999999998,53.276740000000004,-7,-2.3e-05,21.7g
SDSS J162604.25+444935.7,246.51772000000003,44.8266,-14,-4.6e-05,22.0g
SDSS J162604.83+393650.8,246.52013,39.61414,-37,-0.000123,20.3g
WISEA J162605.84+115644.0,246.5244,11.94559,-31,-0.000105,22.4g
WISEA J162606.05+493712.7,246.52552000000003,49.620290000000004,-186,-0.000621,20.9g
WISEA J162609.04+311316.5,246.53775,31.22145,-55,-0.000182,18.8g
WISEA J162611.72+272920.5,246.5489,27.488979999999998,-32,-0.00010700000000000001,22.5g
WISEA J162612.88+380518.4,246.55372999999997,38.088409999999996,-22,-7.5e-05,18.5g
WISEA J162613.61+422148.0,246.55664,42.363409999999995,-7,-2.2e-05,18.8g
SDSS J162613.86+225610.8,246.55789,22.93629,-98,-0.000328,22.4g
SDSS J162614.38+181406.9,246.55993999999998,18.23526,-57,-0.00019099999999999998,21.8g
SDSS J162615.04+562659.2,246.56267000000003,56.44979,-9,-2.9999999999999997e-05,21.9g
SDSS J162617.18+424029.3,246.57162000000002,42.674820000000004,-42,-0.000139,20.6g
WISEA J162620.02+194533.5,246.58352000000002,19.75926,-37,-0.000125,22.4g
SDSS J162620.21+150108.0,246.58421,15.018920000000001,-19,-6.4e-05,23.2g
WISEA J162621.62+162932.6,246.58982999999998,16.492379999999997,-30,-0.000101,20.9g
WISEA J162623.59+404319.6,246.59831,40.72222,-126,-0.000421,18.0g
WISEA J162623.78+522810.0,246.59927000000002,52.46951,-30,-9.9e-05,21.5g
WISEA J162626.65+231255.8,246.61102000000002,23.21546,-53,-0.000177,18.6g
SDSS J162628.01+163544.4,246.61673,16.595670000000002,-46,-0.000154,21.8g
SDSS J162628.19+240256.3,246.6175,24.04899,-115,-0.00038199999999999996,21.9g
WISEA J162631.74+243658.1,246.6324,24.61626,-25,-8.499999999999999e-05,18.9g
WISEA J162633.40+350159.0,246.63927999999999,35.033,-19,-6.2e-05,18.3g
WISEA J162634.52+470852.3,246.6436,47.14775,-82,-0.000272,18.7g
SDSS J162636.65+350215.7,246.65274,35.03772,-137,-0.00045599999999999997,20.1g
WISEA J162637.62+472446.3,246.65686000000002,47.412890000000004,-41,-0.000138,17.8g
WISEA J162637.75-002644.8,246.65731,-0.44577,-60,-0.00020099999999999998,17.7g
WISEA J162638.05+090321.4,246.65856000000002,9.05595,-26,-8.7e-05,17.7g
WISEA J162639.46+081520.8,246.66457000000003,8.25566,-33,-0.00011100000000000001,21.5g
WISEA J162640.50+002907.5,246.66877999999997,0.48532,-56,-0.00018600000000000002,18.6g
SDSS J162641.96+492503.8,246.67487999999997,49.4177,-2,-7.000000000000001e-06,21.9g
WISEA J162643.68+564228.9,246.68216,56.70791,-28,-9.2e-05,22.4g
SDSS J162644.43+393657.8,246.68514,39.61607,-61,-0.00020299999999999997,19.5g
SDSS J162645.33+301800.4,246.68887999999998,30.300109999999997,-21,-6.9e-05,19.3g
WISEA J162645.61+190327.7,246.69003999999998,19.057679999999998,-8,-2.7000000000000002e-05,15.8g
WISEA J162646.51+444623.8,246.69365,44.77355,-13,-4.3e-05,21.6g
WISEA J162646.98+384312.3,246.69588,38.720279999999995,-72,-0.000241,21.5g
WISEA J162647.93+114418.3,246.69961,11.7387,-62,-0.00020800000000000001,21.7g
2MASX J16265238+2559519,246.71832999999998,25.99769,-28,-9.300000000000001e-05,16.87
SDSS J162653.53+173436.5,246.72305,17.576829999999998,-94,-0.000312,20.9g
WISEA J162654.66+342013.7,246.72782999999998,34.3372,-1,-5e-06,18.4g
WISEA J162654.80+434630.3,246.72816,43.77518,-79,-0.000264,19.1g
WISEA J162654.92+310420.1,246.72897999999998,31.072490000000002,-39,-0.000129,18.4g
WISEA J162655.02-003343.0,246.72932000000003,-0.56207,-60,-0.00020099999999999998,19.2g
WISEA J162655.51+271949.5,246.73132,27.33045,-21,-6.9e-05,21.7g
SDSS J162658.01+241932.0,246.74173,24.325570000000003,-25,-8.2e-05,22.0g
SDSS J162700.57+294618.3,246.75238,29.771829999999998,-11,-3.7e-05,22.0g
SDSS J162701.02+552840.2,246.75428,55.47784,-93,-0.000309,21.7g
SDSS J162701.70+191015.6,246.7571,19.171,-43,-0.000145,22.3g
WISEA J162701.97+300022.6,246.75806,30.006059999999998,-40,-0.000134,21.4g
SDSS J162702.84+191711.1,246.7619,19.28653,-1,-3e-06,23.0g
WISEA J162708.84+553342.8,246.78692999999998,55.56186999999999,-36,-0.000121,21.6g
SDSS J162710.46+500834.4,246.79359,50.14291,-35,-0.000117,20.4g
SDSS J162711.97+301337.3,246.79991,30.227040000000002,-36,-0.00011899999999999999,21.2g
SDSS J162713.77-003457.8,246.80745,-0.5827600000000001,-51,-0.000171,20.6g
SDSS J162714.07+263101.5,246.80865,26.5171,-25,-8.3e-05,20.2g
SDSS J162715.27+154359.6,246.81367999999998,15.733220000000001,-136,-0.000453,20.5g
WISEA J162716.62+203715.4,246.81929,20.62099,-2,-6e-06,22.8g
WISEA J162720.13+115629.4,246.83372999999997,11.941460000000001,-7,-2.2e-05,19.6g
SDSS J162720.09+301855.1,246.83379,30.315309999999997,-37,-0.000124,22.0g
WISEA J162720.24+362305.8,246.83413,36.38519,-5,-1.7e-05,21.7g
WISEA J162721.35+290844.9,246.83892000000003,29.145809999999997,-39,-0.000131,21.7g
SDSS J162723.35+130217.5,246.84735,13.03824,-155,-0.000517,20.5g
WISEA J162729.33+341047.1,246.87232000000003,34.179790000000004,-44,-0.000147,17.5g
SDSS J162734.50+150101.2,246.89377000000002,15.017029999999998,-55,-0.000183,21.0g
SDSS J162736.41+405816.0,246.90172,40.971140000000005,-155,-0.000517,22.1g
WISEA J162739.19+434527.1,246.91339,43.75745,-183,-0.000612,17.0g
WISEA J162741.77+175528.0,246.92407000000003,17.92435,-71,-0.00023700000000000001,17.5g
SDSS J162748.16+512237.2,246.95084,51.37696,-46,-0.000153,22.9g
SDSS J162748.48+202917.7,246.95208,20.48828,-52,-0.000173,19.7r
SDSS J162754.31+541819.1,246.97633,54.30531,-171,-0.000572,21.9g
WISEA J162758.17+223520.5,246.99242999999998,22.5891,-152,-0.000508,18.6g
SDSS J162758.64+390102.8,246.99436,39.01744,-25,-8.499999999999999e-05,21.5g
WISEA J162800.16+234618.4,247.00045,23.77188,-175,-0.000583,18.1g
WISEA J162804.19+484933.0,247.01741,48.82582,-63,-0.00021,18.6g
SDSS J162804.85+352327.4,247.02021000000002,35.39097,-81,-0.000269,21.0g
SDSS J162805.32+153702.4,247.0222,15.61735,-72,-0.00023999999999999998,22.8g
SDSS J162807.56+171139.9,247.03153999999998,17.19444,-77,-0.000256,22.3g
WISEA J162807.78+325112.5,247.03251,32.85347,-97,-0.000323,21.4g
SDSS J162808.13+480750.8,247.0339,48.13078,-88,-0.000293,21.2g
WISEA J162808.16+185659.8,247.03417000000002,18.95007,-19,-6.4e-05,21.9g
SDSS J162809.62+191201.8,247.04009,19.20052,-43,-0.00014199999999999998,22.6g
WISEA J162809.71+244954.8,247.04057000000003,24.83194,-28,-9.4e-05,21.3g
WISEA J162809.90+435036.7,247.04138999999998,43.84362,-75,-0.000251,19.8g
WISEA J162813.72+141630.5,247.05732000000003,14.275260000000001,-51,-0.00016999999999999999,16.6g
SDSS J162813.77+360712.8,247.05738,36.12023,-411,-0.001372,21.7g
WISEA J162813.81+372829.1,247.05752999999999,37.47473,-47,-0.000156,21.4g
WISEA J162818.68+535152.4,247.07807999999997,53.8646,-40,-0.000133,21.7g
WISEA J162818.78+083307.1,247.07828999999998,8.55223,-67,-0.00022200000000000003,22.3g
SDSS J162820.59+284702.9,247.0858,28.78417,-9,-3.1e-05,22.3g
WISEA J162821.19+275147.6,247.08841,27.863259999999997,-10,-3.2e-05,18.8g
SDSS J162823.04+123608.9,247.09602999999998,12.60248,-195,-0.000651,22.2g
WISEA J162825.68+293809.7,247.10667,29.63628,-78,-0.000261,20.4r
SDSS J162826.65+262105.6,247.11112000000003,26.351570000000002,-31,-0.000102,22.9g
2MASX J16282725+3126416,247.11357,31.44479,-134,-0.000446,17.3g
WISEA J162827.34+394709.1,247.114,39.78585,-29,-9.7e-05,19.6g
WISEA J162831.24+300917.0,247.13026000000002,30.15483,-121,-0.00040199999999999996,21.7g
SDSS J162836.97+532747.6,247.15407000000002,53.46321999999999,-6,-2e-05,22.5g
WISEA J162837.32+292433.5,247.15549,29.409340000000004,-42,-0.000139,18.4g
WISEA J162838.42+433721.8,247.16007000000002,43.62277,-30,-0.0001,16.1g
SDSS J162840.14+193634.4,247.1673,19.60957,-42,-0.00014099999999999998,20.4g
2MASS J16284098+1004126,247.17088999999999,10.07018,-55,-0.000183,18.3g
SDSS J162843.52+114138.8,247.18136,11.69412,-47,-0.00015800000000000002,17.0g
SDSS J162847.99+155132.1,247.19998999999999,15.85895,-21,-6.9e-05,22.6g
